area,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E00105191,communal establishment: Other,0,0,0,0,0,0,0
E00105191,communal establishment: University,0,0,0,0,0,0,0
E00105191,parents,0,23,2,1,0,2,0
E00105192,Does not apply,25,0,2,2,17,36,285
E00105192,Living alone,0,0,0,0,3,0,1
E00105192,Living in another household type,0,0,0,0,1,3,0
E00105192,all student household,0,0,0,0,2,0,0
E00105192,communal establishment: Other,0,0,0,0,0,0,0
E00105192,communal establishment: University,0,0,0,0,0,0,0
E00105192,parents,0,43,5,5,2,0,0
E00105193,Does not apply,16,0,1,5,11,12,196
E00105193,Living alone,0,0,0,0,0,0,0
E00105193,Living in another household type,0,2,1,0,0,0,0
E00105193,all student household,0,0,0,2,1,0,0
E00105193,communal establishment: Other,0,0,0,0,0,0,0
E00105193,communal establishment: University,0,0,0,0,0,0,0
E00105193,parents,0,39,7,1,0,0,0
E00105194,Does not apply,13,0,2,6,18,25,219
E00105194,Living alone,0,0,0,0,0,0,0
E00105194,Living in another household type,0,1,0,0,0,0,2
E00105194,all student household,0,0,0,0,0,0,0
E00105194,communal establishment: Other,0,0,0,0,0,0,0
E00105194,communal establishment: University,0,0,0,0,0,0,0
E00105194,parents,0,50,6,1,1,0,0
E00105195,Does not apply,15,0,1,4,10,13,193
E00105195,Living alone,0,0,0,0,0,0,0
E00105195,Living in another household type,0,0,0,0,0,0,0
E00105195,all student household,0,0,0,0,0,0,0
E00105195,communal establishment: Other,0,0,0,0,0,0,0
E00105195,communal establishment: University,0,0,0,0,0,0,0
E00105195,parents,0,35,7,7,2,0,0
E00105196,Does not apply,16,0,0,4,12,12,175
E00105196,Living alone,0,0,0,0,0,0,0
E00105196,Living in another household type,0,1,0,0,0,0,1
E00105196,all student household,0,0,0,0,0,0,1
E00105196,communal establishment: Other,0,0,0,0,0,0,0
E00105196,communal establishment: University,0,0,0,0,0,0,0
E00105196,parents,0,28,1,3,0,0,0
E00105197,Does not apply,13,0,0,3,6,13,208
E00105197,Living alone,0,0,0,0,1,0,0
E00105197,Living in another household type,0,0,0,0,0,1,1
E00105197,all student household,0,0,0,0,0,0,0
E00105197,communal establishment: Other,0,0,0,0,0,0,0
E00105197,communal establishment: University,0,0,0,0,0,0,0
E00105197,parents,0,36,4,3,2,0,0
E00105198,Does not apply,10,0,2,0,6,9,160
E00105198,Living alone,0,0,0,0,0,0,4
E00105198,Living in another household type,0,2,0,1,0,0,0
E00105198,all student household,0,0,0,0,0,0,0
E00105198,communal establishment: Other,0,0,0,0,0,0,0
E00105198,communal establishment: University,0,0,0,0,0,0,0
E00105198,parents,0,22,4,0,1,0,0
E00105199,Does not apply,11,0,0,6,4,13,188
E00105199,Living alone,0,0,0,0,0,0,0
E00105199,Living in another household type,0,0,0,0,0,1,0
E00105199,all student household,0,0,0,0,0,0,0
E00105199,communal establishment: Other,0,0,0,0,0,0,0
E00105199,communal establishment: University,0,0,0,0,0,0,0
E00105199,parents,0,18,2,1,0,0,0
E00105200,Does not apply,22,0,0,8,12,27,230
E00105200,Living alone,0,0,0,0,0,0,1
E00105200,Living in another household type,0,1,0,0,0,0,0
E00105200,all student household,0,0,0,0,0,0,2
E00105200,communal establishment: Other,0,0,0,0,0,0,0
E00105200,communal establishment: University,0,0,0,0,0,0,0
E00105200,parents,0,45,4,1,1,0,0
E00105201,Does not apply,6,0,1,4,10,13,196
E00105201,Living alone,0,0,0,0,0,0,0
E00105201,Living in another household type,0,1,0,0,0,1,1
E00105201,all student household,0,0,0,0,0,0,0
E00105201,communal establishment: Other,0,0,0,0,0,0,0
E00105201,communal establishment: University,0,0,0,0,0,0,0
E00105201,parents,0,29,5,7,2,0,0
E00105202,Does not apply,9,0,0,2,12,14,169
E00105202,Living alone,0,0,0,1,0,0,3
E00105202,Living in another household type,0,0,0,0,0,0,0
E00105202,all student household,0,0,0,0,0,0,0
E00105202,communal establishment: Other,0,0,0,0,0,0,0
E00105202,communal establishment: University,0,0,0,0,0,0,0
E00105202,parents,0,21,3,1,0,0,0
E00105203,Does not apply,21,3,0,7,14,18,205
E00105203,Living alone,0,0,0,0,0,0,3
E00105203,Living in another household type,0,1,0,0,0,0,1
E00105203,all student household,0,0,0,0,0,0,0
E00105203,communal establishment: Other,0,0,0,0,0,0,0
E00105203,communal establishment: University,0,0,0,0,0,0,0
E00105203,parents,0,33,6,4,1,0,1
E00105204,Does not apply,21,0,1,9,6,15,219
E00105204,Living alone,0,0,0,0,0,0,0
E00105204,Living in another household type,0,1,0,0,0,0,0
E00105204,all student household,0,0,0,0,0,0,0
E00105204,communal establishment: Other,0,0,0,0,0,0,0
E00105204,communal establishment: University,0,0,0,0,0,0,0
E00105204,parents,0,45,6,3,0,0,0
E00105205,Does not apply,23,0,0,6,13,23,165
E00105205,Living alone,0,0,0,0,0,0,1
E00105205,Living in another household type,0,0,0,0,0,0,3
E00105205,all student household,0,0,0,0,0,0,0
E00105205,communal establishment: Other,0,0,0,0,0,0,0
E00105205,communal establishment: University,0,0,0,0,0,0,0
E00105205,parents,0,33,3,1,2,0,0
E00105206,Does not apply,14,0,0,3,2,3,212
E00105206,Living alone,0,0,0,0,0,0,0
E00105206,Living in another household type,0,0,0,0,0,0,0
E00105206,all student household,0,0,0,0,0,0,0
E00105206,communal establishment: Other,0,0,0,0,0,0,0
E00105206,communal establishment: University,0,0,0,0,0,0,0
E00105206,parents,0,37,7,5,1,1,0
E00105207,Does not apply,9,0,0,1,2,6,243
E00105207,Living alone,0,0,0,0,0,0,0
E00105207,Living in another household type,0,0,0,0,1,0,0
E00105207,all student household,0,0,0,0,0,0,0
E00105207,communal establishment: Other,0,0,0,0,0,0,0
E00105207,communal establishment: University,0,0,0,0,0,0,0
E00105207,parents,0,29,5,4,1,0,0
E00105208,Does not apply,6,1,1,1,3,5,108
E00105208,Living alone,0,0,0,0,0,0,0
E00105208,Living in another household type,0,0,0,0,1,1,1
E00105208,all student household,0,0,0,0,0,0,0
E00105208,communal establishment: Other,0,0,0,0,0,0,0
E00105208,communal establishment: University,0,0,0,0,0,0,0
E00105208,parents,0,15,1,1,0,0,0
E00105209,Does not apply,5,0,1,1,14,9,248
E00105209,Living alone,0,0,0,0,0,0,0
E00105209,Living in another household type,0,0,0,0,0,0,0
E00105209,all student household,0,0,0,0,0,0,0
E00105209,communal establishment: Other,0,0,0,0,0,0,0
E00105209,communal establishment: University,0,0,0,0,0,0,0
E00105209,parents,0,25,7,7,2,2,0
E00105211,Does not apply,10,0,2,6,12,18,175
E00105211,Living alone,0,0,0,0,0,0,0
E00105211,Living in another household type,0,0,0,0,1,0,1
E00105211,all student household,0,0,0,0,0,0,0
E00105211,communal establishment: Other,0,0,0,0,0,0,0
E00105211,communal establishment: University,0,0,0,0,0,0,0
E00105211,parents,0,30,8,4,1,0,0
E00105212,Does not apply,16,0,0,7,15,16,183
E00105212,Living alone,0,0,0,0,0,0,0
E00105212,Living in another household type,0,0,2,0,2,0,2
E00105212,all student household,0,0,0,0,0,0,0
E00105212,communal establishment: Other,0,0,0,0,0,0,0
E00105212,communal establishment: University,0,0,0,0,0,0,0
E00105212,parents,0,33,5,0,0,0,1
E00105213,Does not apply,13,0,1,2,9,24,181
E00105213,Living alone,0,0,0,0,0,0,0
E00105213,Living in another household type,0,0,0,0,0,0,0
E00105213,all student household,0,0,0,0,0,0,0
E00105213,communal establishment: Other,0,0,0,0,0,0,0
E00105213,communal establishment: University,0,0,0,0,0,0,0
E00105213,parents,0,32,9,4,0,1,0
E00105214,Does not apply,34,0,4,15,19,29,145
E00105214,Living alone,0,0,0,0,0,0,0
E00105214,Living in another household type,0,0,0,0,1,1,0
E00105214,all student household,0,0,0,0,2,1,0
E00105214,communal establishment: Other,0,0,0,0,0,0,0
E00105214,communal establishment: University,0,0,0,0,0,0,0
E00105214,parents,0,63,6,5,3,0,0
E00105215,Does not apply,17,0,0,1,12,13,197
E00105215,Living alone,0,0,0,0,0,0,1
E00105215,Living in another household type,0,1,0,1,0,0,2
E00105215,all student household,0,0,0,0,0,0,0
E00105215,communal establishment: Other,0,0,0,0,0,0,0
E00105215,communal establishment: University,0,0,0,0,0,0,0
E00105215,parents,0,42,12,2,0,0,0
E00105216,Does not apply,27,0,0,8,16,20,196
E00105216,Living alone,0,0,0,0,0,0,0
E00105216,Living in another household type,0,1,0,0,1,0,0
E00105216,all student household,0,0,0,0,0,0,0
E00105216,communal establishment: Other,0,0,0,0,0,0,0
E00105216,communal establishment: University,0,0,0,0,0,0,0
E00105216,parents,0,65,4,5,1,1,0
E00105217,Does not apply,16,0,0,3,3,12,153
E00105217,Living alone,0,0,0,0,0,0,0
E00105217,Living in another household type,0,0,0,0,6,0,1
E00105217,all student household,0,0,0,0,0,0,0
E00105217,communal establishment: Other,0,0,0,0,0,0,0
E00105217,communal establishment: University,0,0,0,0,0,0,0
E00105217,parents,0,28,5,0,0,1,0
E00105218,Does not apply,35,0,2,11,19,37,263
E00105218,Living alone,0,0,0,0,0,0,0
E00105218,Living in another household type,0,0,0,0,5,2,2
E00105218,all student household,0,0,0,0,0,0,0
E00105218,communal establishment: Other,0,0,0,0,0,0,0
E00105218,communal establishment: University,0,0,0,0,0,0,0
E00105218,parents,0,73,14,6,4,1,0
E00105219,Does not apply,16,0,0,6,9,15,158
E00105219,Living alone,0,0,0,2,0,0,0
E00105219,Living in another household type,0,0,0,0,3,0,1
E00105219,all student household,0,0,0,0,0,0,1
E00105219,communal establishment: Other,0,0,0,0,0,0,0
E00105219,communal establishment: University,0,0,0,0,0,0,0
E00105219,parents,0,25,5,5,5,0,0
E00105220,Does not apply,21,1,1,5,10,27,149
E00105220,Living alone,0,0,0,0,0,0,0
E00105220,Living in another household type,0,1,0,0,0,0,0
E00105220,all student household,0,0,0,0,0,0,0
E00105220,communal establishment: Other,0,0,0,0,0,0,0
E00105220,communal establishment: University,0,0,0,0,0,0,0
E00105220,parents,0,30,4,2,0,1,0
E00105221,Does not apply,10,0,0,2,16,14,168
E00105221,Living alone,0,0,0,0,0,0,0
E00105221,Living in another household type,0,2,0,1,5,0,0
E00105221,all student household,0,0,0,0,0,0,0
E00105221,communal establishment: Other,0,0,0,0,0,0,0
E00105221,communal establishment: University,0,0,0,0,0,0,0
E00105221,parents,0,15,6,2,2,2,0
E00105222,Does not apply,19,0,0,8,11,22,167
E00105222,Living alone,0,0,0,0,0,0,0
E00105222,Living in another household type,0,0,0,1,0,0,1
E00105222,all student household,0,0,0,0,0,0,2
E00105222,communal establishment: Other,0,0,0,0,0,0,0
E00105222,communal establishment: University,0,0,0,0,0,0,0
E00105222,parents,0,59,5,7,1,1,0
E00105223,Does not apply,11,0,0,4,11,18,159
E00105223,Living alone,0,0,0,0,0,0,0
E00105223,Living in another household type,0,0,0,0,0,1,0
E00105223,all student household,0,0,0,0,0,0,0
E00105223,communal establishment: Other,0,0,0,0,0,0,0
E00105223,communal establishment: University,0,0,0,0,0,0,0
E00105223,parents,0,32,9,1,0,1,0
E00105224,Does not apply,12,0,0,5,5,11,168
E00105224,Living alone,0,0,0,0,0,0,0
E00105224,Living in another household type,0,0,0,0,0,0,0
E00105224,all student household,0,0,0,0,0,0,1
E00105224,communal establishment: Other,0,0,0,0,0,0,0
E00105224,communal establishment: University,0,0,0,0,0,0,0
E00105224,parents,0,23,1,0,1,0,0
E00105225,Does not apply,8,0,0,3,9,16,196
E00105225,Living alone,0,0,0,0,0,0,0
E00105225,Living in another household type,0,0,0,0,0,0,2
E00105225,all student household,0,0,0,0,0,0,0
E00105225,communal establishment: Other,0,0,0,0,0,0,0
E00105225,communal establishment: University,0,0,0,0,0,0,0
E00105225,parents,0,14,7,4,0,0,0
E00105226,Does not apply,8,0,0,4,10,11,169
E00105226,Living alone,0,0,0,0,0,1,1
E00105226,Living in another household type,0,0,0,0,0,0,0
E00105226,all student household,0,0,0,0,0,0,0
E00105226,communal establishment: Other,0,0,0,0,0,0,0
E00105226,communal establishment: University,0,0,0,0,0,0,0
E00105226,parents,0,19,1,1,0,0,0
E00105227,Does not apply,18,0,1,7,11,12,377
E00105227,Living alone,0,0,0,0,0,0,0
E00105227,Living in another household type,0,1,0,0,1,0,1
E00105227,all student household,0,0,0,0,0,0,0
E00105227,communal establishment: Other,0,0,0,0,0,0,0
E00105227,communal establishment: University,0,0,0,0,0,0,0
E00105227,parents,0,37,6,2,3,0,0
E00105228,Does not apply,0,0,0,1,2,6,163
E00105228,Living alone,0,0,0,0,0,0,0
E00105228,Living in another household type,0,0,0,0,0,0,0
E00105228,all student household,0,0,0,0,0,0,0
E00105228,communal establishment: Other,0,0,0,0,0,0,0
E00105228,communal establishment: University,0,0,0,0,0,0,0
E00105228,parents,0,0,0,2,0,0,0
E00105229,Does not apply,13,0,0,2,9,16,182
E00105229,Living alone,0,0,0,0,0,0,0
E00105229,Living in another household type,0,0,0,0,0,0,0
E00105229,all student household,0,0,0,0,0,0,1
E00105229,communal establishment: Other,0,0,0,0,0,0,0
E00105229,communal establishment: University,0,0,0,0,0,0,0
E00105229,parents,0,20,3,2,1,0,0
E00105230,Does not apply,8,0,0,5,14,10,177
E00105230,Living alone,0,0,0,0,0,0,0
E00105230,Living in another household type,0,0,0,0,0,0,1
E00105230,all student household,0,0,0,0,0,0,0
E00105230,communal establishment: Other,0,0,0,0,0,0,0
E00105230,communal establishment: University,0,0,0,0,0,0,0
E00105230,parents,0,50,11,2,0,0,0
E00105231,Does not apply,7,0,0,1,7,1,173
E00105231,Living alone,0,0,0,0,0,0,0
E00105231,Living in another household type,0,2,0,0,1,1,0
E00105231,all student household,0,0,0,0,0,0,0
E00105231,communal establishment: Other,0,0,0,0,0,0,0
E00105231,communal establishment: University,0,0,0,0,0,0,0
E00105231,parents,0,2,1,2,1,0,0
E00105232,Does not apply,6,0,0,3,9,11,203
E00105232,Living alone,0,0,0,0,0,0,2
E00105232,Living in another household type,0,1,0,0,0,1,1
E00105232,all student household,0,0,0,0,0,0,1
E00105232,communal establishment: Other,0,0,0,0,0,0,0
E00105232,communal establishment: University,0,0,0,0,0,0,0
E00105232,parents,0,12,3,2,0,0,0
E00105233,Does not apply,15,0,1,7,14,16,173
E00105233,Living alone,0,0,0,0,0,0,0
E00105233,Living in another household type,0,1,0,0,1,0,0
E00105233,all student household,0,0,0,0,0,0,0
E00105233,communal establishment: Other,0,0,0,0,0,0,0
E00105233,communal establishment: University,0,0,0,0,0,0,0
E00105233,parents,0,46,4,7,3,2,0
E00105234,Does not apply,14,0,0,5,10,13,131
E00105234,Living alone,0,0,0,0,0,0,0
E00105234,Living in another household type,0,0,0,0,0,0,1
E00105234,all student household,0,0,0,0,0,0,0
E00105234,communal establishment: Other,0,0,0,0,0,0,0
E00105234,communal establishment: University,0,0,0,0,0,0,0
E00105234,parents,0,29,2,3,1,0,0
E00105235,Does not apply,18,0,0,3,13,12,145
E00105235,Living alone,0,0,0,0,0,0,1
E00105235,Living in another household type,0,0,0,0,0,0,0
E00105235,all student household,0,0,0,0,0,0,0
E00105235,communal establishment: Other,0,0,0,0,0,0,0
E00105235,communal establishment: University,0,0,0,0,0,0,0
E00105235,parents,0,38,3,2,0,1,0
E00105236,Does not apply,5,0,1,3,15,14,172
E00105236,Living alone,0,0,0,0,0,0,0
E00105236,Living in another household type,0,0,0,0,0,0,1
E00105236,all student household,0,0,0,0,0,0,0
E00105236,communal establishment: Other,0,0,0,0,0,0,0
E00105236,communal establishment: University,0,0,0,0,0,0,0
E00105236,parents,0,17,5,2,0,0,0
E00105237,Does not apply,12,0,0,1,10,11,195
E00105237,Living alone,0,0,0,0,0,0,2
E00105237,Living in another household type,0,0,0,0,1,0,0
E00105237,all student household,0,0,0,0,0,0,0
E00105237,communal establishment: Other,0,0,0,0,0,0,0
E00105237,communal establishment: University,0,0,0,0,0,0,0
E00105237,parents,0,29,4,3,0,1,0
E00105238,Does not apply,13,0,1,2,11,13,148
E00105238,Living alone,0,0,0,0,0,0,0
E00105238,Living in another household type,0,3,0,0,1,0,0
E00105238,all student household,0,0,0,0,0,0,0
E00105238,communal establishment: Other,0,0,0,0,0,0,0
E00105238,communal establishment: University,0,0,0,0,0,0,0
E00105238,parents,0,23,1,1,1,0,1
E00105239,Does not apply,11,0,3,4,4,13,108
E00105239,Living alone,0,0,0,0,0,0,0
E00105239,Living in another household type,0,0,0,0,0,0,0
E00105239,all student household,0,0,0,0,0,0,0
E00105239,communal establishment: Other,0,0,0,0,0,0,0
E00105239,communal establishment: University,0,0,0,0,0,0,0
E00105239,parents,0,23,3,1,0,0,0
E00105240,Does not apply,12,0,2,2,10,11,137
E00105240,Living alone,0,0,0,0,0,0,0
E00105240,Living in another household type,0,0,1,0,0,0,0
E00105240,all student household,0,0,0,0,0,0,0
E00105240,communal establishment: Other,0,0,0,0,0,0,0
E00105240,communal establishment: University,0,0,0,0,0,0,0
E00105240,parents,0,17,1,0,2,0,0
E00105241,Does not apply,7,0,0,3,6,11,183
E00105241,Living alone,0,0,0,0,0,0,0
E00105241,Living in another household type,0,0,0,0,0,0,0
E00105241,all student household,0,0,0,0,0,0,0
E00105241,communal establishment: Other,0,0,0,0,0,0,0
E00105241,communal establishment: University,0,0,0,0,0,0,0
E00105241,parents,0,31,4,2,0,0,0
E00105242,Does not apply,13,1,1,2,4,11,126
E00105242,Living alone,0,0,0,0,0,0,0
E00105242,Living in another household type,0,0,0,0,0,1,1
E00105242,all student household,0,0,0,0,0,0,0
E00105242,communal establishment: Other,0,0,0,0,0,0,0
E00105242,communal establishment: University,0,0,0,0,0,0,0
E00105242,parents,0,14,5,4,0,0,0
E00105243,Does not apply,7,0,0,3,5,10,120
E00105243,Living alone,0,0,0,0,0,0,0
E00105243,Living in another household type,0,1,0,0,0,0,2
E00105243,all student household,0,0,0,2,1,0,0
E00105243,communal establishment: Other,0,0,0,0,0,0,0
E00105243,communal establishment: University,0,0,0,0,0,0,0
E00105243,parents,0,27,3,0,1,0,1
E00105244,Does not apply,28,1,0,9,15,20,188
E00105244,Living alone,0,0,0,0,0,0,1
E00105244,Living in another household type,0,0,0,0,0,2,3
E00105244,all student household,0,0,0,0,0,0,0
E00105244,communal establishment: Other,0,0,0,0,0,0,0
E00105244,communal establishment: University,0,0,0,0,0,0,0
E00105244,parents,0,74,15,6,1,0,0
E00105245,Does not apply,59,0,2,3,24,74,207
E00105245,Living alone,0,0,0,0,0,0,1
E00105245,Living in another household type,0,0,0,2,2,1,2
E00105245,all student household,0,0,0,0,0,0,0
E00105245,communal establishment: Other,0,0,0,0,0,0,0
E00105245,communal establishment: University,0,0,0,0,0,0,0
E00105245,parents,0,84,12,0,2,0,0
E00105246,Does not apply,15,0,0,4,14,26,245
E00105246,Living alone,0,0,0,0,0,0,0
E00105246,Living in another household type,0,1,0,0,0,0,1
E00105246,all student household,0,0,0,0,0,0,0
E00105246,communal establishment: Other,0,0,0,0,0,0,0
E00105246,communal establishment: University,0,0,0,0,0,0,0
E00105246,parents,0,31,9,7,4,0,0
E00105247,Does not apply,53,0,1,8,16,54,347
E00105247,Living alone,0,0,0,0,0,0,1
E00105247,Living in another household type,0,2,0,1,2,1,2
E00105247,all student household,0,0,0,0,0,0,1
E00105247,communal establishment: Other,0,0,0,0,0,0,0
E00105247,communal establishment: University,0,0,0,0,0,0,0
E00105247,parents,0,95,15,9,0,0,0
E00105248,Does not apply,19,0,1,7,11,13,165
E00105248,Living alone,0,0,0,0,0,0,0
E00105248,Living in another household type,0,1,1,0,0,0,0
E00105248,all student household,0,0,0,0,2,0,1
E00105248,communal establishment: Other,0,0,0,0,0,0,0
E00105248,communal establishment: University,0,0,0,0,0,0,0
E00105248,parents,0,39,7,1,0,0,0
E00105249,Does not apply,14,0,0,3,9,11,184
E00105249,Living alone,0,0,0,0,0,0,0
E00105249,Living in another household type,0,1,0,0,0,0,3
E00105249,all student household,0,0,0,0,0,0,0
E00105249,communal establishment: Other,0,0,0,0,0,0,0
E00105249,communal establishment: University,0,0,0,0,0,0,0
E00105249,parents,0,42,2,0,0,2,1
E00105250,Does not apply,20,0,2,6,22,22,196
E00105250,Living alone,0,0,0,0,0,0,1
E00105250,Living in another household type,0,1,0,0,0,0,1
E00105250,all student household,0,0,0,0,0,0,0
E00105250,communal establishment: Other,0,0,0,1,0,0,0
E00105250,communal establishment: University,0,0,0,0,0,0,0
E00105250,parents,0,36,9,2,0,1,0
E00105251,Does not apply,14,0,1,5,9,22,195
E00105251,Living alone,0,0,0,0,0,0,1
E00105251,Living in another household type,0,1,0,0,0,0,2
E00105251,all student household,0,0,0,0,0,0,0
E00105251,communal establishment: Other,0,0,0,0,0,0,0
E00105251,communal establishment: University,0,0,0,0,0,0,0
E00105251,parents,0,31,6,3,3,0,0
E00105252,Does not apply,20,1,0,3,13,12,210
E00105252,Living alone,0,0,0,0,0,0,0
E00105252,Living in another household type,0,2,1,0,0,1,1
E00105252,all student household,0,0,0,0,0,0,0
E00105252,communal establishment: Other,0,0,0,0,0,0,0
E00105252,communal establishment: University,0,0,0,0,0,0,0
E00105252,parents,0,47,13,4,3,1,0
E00105253,Does not apply,12,1,0,11,15,28,130
E00105253,Living alone,0,0,0,0,0,0,0
E00105253,Living in another household type,0,0,0,2,0,0,0
E00105253,all student household,0,0,0,0,1,1,1
E00105253,communal establishment: Other,0,0,0,0,0,0,0
E00105253,communal establishment: University,0,0,0,0,0,0,0
E00105253,parents,0,19,4,3,0,0,0
E00105254,Does not apply,26,0,1,10,14,18,273
E00105254,Living alone,0,0,0,0,0,0,0
E00105254,Living in another household type,0,0,0,0,0,0,1
E00105254,all student household,0,0,0,0,0,0,0
E00105254,communal establishment: Other,0,0,0,0,0,0,0
E00105254,communal establishment: University,0,0,0,0,0,0,0
E00105254,parents,0,68,10,7,3,0,0
E00105255,Does not apply,29,0,1,4,11,17,211
E00105255,Living alone,0,0,0,0,0,0,0
E00105255,Living in another household type,0,0,0,0,2,0,0
E00105255,all student household,0,0,0,0,0,1,0
E00105255,communal establishment: Other,0,0,0,0,0,0,0
E00105255,communal establishment: University,0,0,0,0,0,0,0
E00105255,parents,0,44,5,2,1,0,0
E00105256,Does not apply,10,0,0,5,9,18,138
E00105256,Living alone,0,0,0,0,0,0,1
E00105256,Living in another household type,0,1,1,0,0,0,0
E00105256,all student household,0,0,0,1,7,0,0
E00105256,communal establishment: Other,0,0,0,0,0,0,0
E00105256,communal establishment: University,0,0,0,0,0,0,0
E00105256,parents,0,21,1,2,1,0,0
E00105257,Does not apply,22,0,1,6,9,24,183
E00105257,Living alone,0,0,0,0,0,0,1
E00105257,Living in another household type,0,0,1,0,0,0,1
E00105257,all student household,0,0,0,0,0,0,0
E00105257,communal establishment: Other,0,0,0,0,0,0,0
E00105257,communal establishment: University,0,0,0,0,0,0,0
E00105257,parents,0,70,5,4,1,0,0
E00105258,Does not apply,17,0,1,4,11,23,216
E00105258,Living alone,0,0,0,0,0,1,0
E00105258,Living in another household type,0,0,0,0,0,0,2
E00105258,all student household,0,0,0,0,0,0,0
E00105258,communal establishment: Other,0,0,0,0,0,0,0
E00105258,communal establishment: University,0,0,0,0,0,0,0
E00105258,parents,0,59,8,3,0,0,0
E00105259,Does not apply,12,0,0,9,14,13,168
E00105259,Living alone,0,0,0,0,0,0,0
E00105259,Living in another household type,0,1,0,0,0,0,0
E00105259,all student household,0,0,0,0,0,0,0
E00105259,communal establishment: Other,0,0,0,0,0,0,0
E00105259,communal establishment: University,0,0,0,0,0,0,0
E00105259,parents,0,45,2,3,1,0,0
E00105260,Does not apply,29,0,2,3,16,32,348
E00105260,Living alone,0,0,0,1,0,0,0
E00105260,Living in another household type,0,1,0,1,1,1,0
E00105260,all student household,0,0,0,0,0,1,0
E00105260,communal establishment: Other,0,0,0,0,0,0,0
E00105260,communal establishment: University,0,0,0,0,0,0,0
E00105260,parents,0,91,11,6,1,0,0
E00105261,Does not apply,4,0,0,7,10,16,290
E00105261,Living alone,0,0,0,0,0,0,0
E00105261,Living in another household type,0,0,0,0,0,0,1
E00105261,all student household,0,0,0,0,0,0,0
E00105261,communal establishment: Other,0,0,0,0,0,0,0
E00105261,communal establishment: University,0,0,0,0,0,0,0
E00105261,parents,0,30,4,6,0,0,0
E00105262,Does not apply,39,0,3,7,21,28,269
E00105262,Living alone,0,0,0,0,0,0,0
E00105262,Living in another household type,0,4,1,0,1,1,1
E00105262,all student household,0,0,0,3,1,0,0
E00105262,communal establishment: Other,0,0,0,0,0,0,0
E00105262,communal establishment: University,0,0,0,0,0,0,0
E00105262,parents,0,49,6,1,2,0,0
E00105263,Does not apply,7,0,0,6,5,11,163
E00105263,Living alone,0,0,0,2,0,0,0
E00105263,Living in another household type,0,0,0,0,2,0,0
E00105263,all student household,0,0,0,0,0,0,0
E00105263,communal establishment: Other,0,0,0,0,0,0,0
E00105263,communal establishment: University,0,0,0,0,0,0,0
E00105263,parents,0,12,3,2,0,0,0
E00105264,Does not apply,7,0,0,6,10,7,179
E00105264,Living alone,0,0,0,1,0,0,0
E00105264,Living in another household type,0,0,0,0,1,0,1
E00105264,all student household,0,0,0,0,0,0,0
E00105264,communal establishment: Other,0,0,0,0,0,0,0
E00105264,communal establishment: University,0,0,0,0,0,0,0
E00105264,parents,0,35,8,2,1,0,0
E00105265,Does not apply,6,0,1,2,13,13,170
E00105265,Living alone,0,0,0,1,0,0,1
E00105265,Living in another household type,0,0,0,0,0,0,0
E00105265,all student household,0,0,0,0,0,0,0
E00105265,communal establishment: Other,0,0,0,0,0,0,0
E00105265,communal establishment: University,0,0,0,0,0,0,0
E00105265,parents,0,20,4,1,1,0,1
E00105266,Does not apply,9,0,1,5,10,14,148
E00105266,Living alone,0,0,0,0,0,0,0
E00105266,Living in another household type,0,1,0,0,0,0,1
E00105266,all student household,0,0,0,0,0,0,0
E00105266,communal establishment: Other,0,0,0,0,0,0,0
E00105266,communal establishment: University,0,0,0,0,0,0,0
E00105266,parents,0,30,6,2,0,1,0
E00105267,Does not apply,10,0,0,3,6,11,186
E00105267,Living alone,0,0,0,1,0,0,0
E00105267,Living in another household type,0,1,0,0,0,0,0
E00105267,all student household,0,0,0,0,0,0,1
E00105267,communal establishment: Other,0,0,0,0,0,0,0
E00105267,communal establishment: University,0,0,0,0,0,0,0
E00105267,parents,0,43,11,1,0,0,0
E00105268,Does not apply,6,0,0,4,10,13,152
E00105268,Living alone,0,0,0,0,0,0,0
E00105268,Living in another household type,0,0,0,0,1,0,0
E00105268,all student household,0,0,0,0,0,0,0
E00105268,communal establishment: Other,0,0,0,0,0,0,0
E00105268,communal establishment: University,0,0,0,0,0,0,0
E00105268,parents,0,24,5,1,0,0,0
E00105269,Does not apply,18,0,2,8,18,22,173
E00105269,Living alone,0,0,0,0,2,0,0
E00105269,Living in another household type,0,0,0,0,0,0,0
E00105269,all student household,0,0,0,0,0,1,0
E00105269,communal establishment: Other,0,0,0,0,0,0,0
E00105269,communal establishment: University,0,0,0,0,0,0,0
E00105269,parents,0,33,9,6,0,1,1
E00105270,Does not apply,6,0,0,3,7,14,181
E00105270,Living alone,0,0,0,3,0,0,0
E00105270,Living in another household type,0,0,0,0,0,0,0
E00105270,all student household,0,0,0,0,0,0,0
E00105270,communal establishment: Other,0,0,0,0,0,0,0
E00105270,communal establishment: University,0,0,0,0,0,0,0
E00105270,parents,0,44,7,1,0,0,0
E00105271,Does not apply,12,0,0,3,7,16,146
E00105271,Living alone,0,0,0,3,0,0,0
E00105271,Living in another household type,0,0,0,0,0,0,0
E00105271,all student household,0,0,0,0,0,1,0
E00105271,communal establishment: Other,0,0,0,0,0,0,0
E00105271,communal establishment: University,0,0,0,0,0,0,0
E00105271,parents,0,52,8,8,0,1,0
E00105272,Does not apply,7,0,0,2,7,14,166
E00105272,Living alone,0,0,0,0,0,0,0
